iter,frame_idx,model_type,loss,image_loss,eikonal_loss,image_loss_raw,eikonal_loss_raw,image_weight,igr_weight,lr,inv_s,cos_anneal_ratio,n_height,target_mean,target_max,pred_mean,pred_max,alpha_mean,alpha_max,weight_mean,weight_max,point_weight_mean,point_weight_max,sdf_min,sdf_max,density_min,density_max,sdf_residual_mean,sdf_residual_abs_mean,sdf_residual_abs_max
646,17,nerf,0.40830865502357483,0.40830865502357483,0.0,0.40830865502357483,0.0,1.0,0.1,3.9248319504309146e-05,nan,1.0,64,0.02800915390253067,1.0,0.001617546658962965,0.030058585107326508,6.075424607843161e-10,1.8477439880371094e-06,6.075441816300042e-10,1.8477508092473727e-06,7.33919896427418e-14,2.0046873883128313e-10,nan,nan,0.0,20.0,0.48289480805397034,0.48289480805397034,1.3242923021316528
647,1,nerf,0.4175125062465668,0.4175125062465668,0.0,0.4175125062465668,0.0,1.0,0.1,3.921676461486525e-05,nan,1.0,64,0.033269189298152924,1.0,0.001773337135091424,0.03432769328355789,8.010770397959277e-05,0.17917925119400024,6.07655783824157e-05,0.14639979600906372,6.788175355154635e-09,1.7000947991618887e-05,nan,nan,0.0,20.0,0.4737420678138733,0.4737420678138733,1.3227102756500244
648,5,nerf,0.410428911447525,0.410428911447525,0.0,0.410428911447525,0.0,1.0,0.1,3.91851770816069e-05,nan,1.0,64,0.03236251696944237,1.0,0.0017690845998004079,0.02911185845732689,1.1162228474859148e-08,0.00016874074935913086,1.1162001101183705e-08,0.00016873703862074763,1.2501547106552602e-12,1.8523241607226737e-08,nan,nan,0.0,20.0,0.4789872169494629,0.4789872169494629,1.318304419517517
649,8,nerf,0.42310288548469543,0.42310288548469543,0.0,0.42310288548469543,0.0,1.0,0.1,3.915355698405564e-05,nan,1.0,64,0.032006360590457916,1.0,0.0017825040267780423,0.03380844369530678,0.00014376873150467873,0.23688149452209473,9.714993939269334e-05,0.16436749696731567,1.1527395926691497e-08,2.1802698029205203e-05,nan,nan,0.0,20.0,0.4685913920402527,0.4685913920402527,1.375558853149414
650,0,nerf,0.36295241117477417,0.36295241117477417,0.0,0.36295241117477417,0.0,1.0,0.1,3.912190440181504e-05,nan,1.0,64,0.040558937937021255,1.0,0.0017584136221557856,0.030947493389248848,8.024471753742546e-08,0.00024187564849853516,8.022519892847413e-08,0.00024174852296710014,9.999840365482182e-12,3.112397806148692e-08,nan,nan,0.0,20.0,0.4665950536727905,0.4665950536727905,1.3187979459762573
651,13,nerf,0.39828968048095703,0.39828968048095703,0.0,0.39828968048095703,0.0,1.0,0.1,3.909021941457044e-05,nan,1.0,64,0.03298387676477432,1.0,0.00168545579072088,0.030243512243032455,3.7698555388487875e-09,9.5367431640625e-06,3.769851986135109e-09,9.536752259009518e-06,4.796487642830249e-13,1.0598880662016086e-09,nan,nan,0.0,20.0,0.4646172523498535,0.4646172523498535,1.317610740661621
652,2,nerf,0.5574378967285156,0.5574378967285156,0.0,0.5574378967285156,0.0,1.0,0.1,3.9058502102088766e-05,nan,1.0,64,0.02785884030163288,1.0,0.002065675798803568,0.034954458475112915,0.004389403387904167,0.4865819811820984,0.00111362524330616,0.30156636238098145,1.6703118888017343e-07,7.793575787218288e-05,nan,nan,0.0,20.0,0.4888994097709656,0.4888994097709656,1.4003632068634033
653,9,nerf,0.38591063022613525,0.38591063022613525,0.0,0.38591063022613525,0.0,1.0,0.1,3.9026752544218295e-05,nan,1.0,64,0.0268353633582592,1.0,0.0016753171803429723,0.030638741329312325,6.179352567414753e-07,0.001132667064666748,6.17094542576524e-07,0.0011319239856675267,7.446020189316727e-11,1.3291337097598444e-07,nan,nan,0.0,20.0,0.47652876377105713,0.47652876377105713,1.3253021240234375
654,15,nerf,0.5864974856376648,0.5864974856376648,0.0,0.5864974856376648,0.0,1.0,0.1,3.899497082088852e-05,nan,1.0,64,0.03173253685235977,1.0,0.0019891122356057167,0.031686488538980484,0.004906283691525459,0.48658281564712524,0.0011751321144402027,0.3459824025630951,1.617994485059171e-07,5.941808922216296e-05,nan,nan,0.0,20.0,0.4985833764076233,0.4985833764076233,1.4250468015670776
655,6,nerf,0.4933874309062958,0.4933874309062958,0.0,0.4933874309062958,0.0,1.0,0.1,3.896315701210988e-05,nan,1.0,64,0.030962776392698288,1.0,0.0019194537308067083,0.03235716372728348,0.003234457690268755,0.48658138513565063,0.0008248186204582453,0.33118104934692383,1.1939528121729381e-07,5.432299803942442e-05,nan,nan,0.0,20.0,0.4841115474700928,0.4841115474700928,1.4257557392120361
656,11,nerf,0.5464760065078735,0.5464760065078735,0.0,0.5464760065078735,0.0,1.0,0.1,3.893131119797361e-05,nan,1.0,64,0.028455309569835663,1.0,0.0019756595138460398,0.0310643520206213,0.0045701926574110985,0.48658281564712524,0.0011049103923141956,0.2940768599510193,1.5301441180781694e-07,5.064016659162007e-05,nan,nan,0.0,20.0,0.5103287696838379,0.5103287696838379,1.399735927581787
657,1,nerf,0.4076891541481018,0.4076891541481018,0.0,0.4076891541481018,0.0,1.0,0.1,3.8899433458651494e-05,nan,1.0,64,0.033269189298152924,1.0,0.0017849425785243511,0.03489851951599121,8.010331657715142e-05,0.18980640172958374,6.0455793573055416e-05,0.15216884016990662,6.74829436775326e-09,1.7744969227351248e-05,nan,nan,0.0,20.0,0.4895899295806885,0.4895899295806885,1.3750276565551758
658,16,nerf,0.5382814407348633,0.5382814407348633,0.0,0.5382814407348633,0.0,1.0,0.1,3.886752387439572e-05,nan,1.0,64,0.02982824109494686,1.0,0.0018521810416132212,0.029395410791039467,0.0021041566506028175,0.48657339811325073,0.0006023966707289219,0.29433509707450867,7.554143621746334e-08,4.486231773626059e-05,nan,nan,0.0,20.0,0.5074642896652222,0.5074642896652222,1.4821940660476685
659,4,nerf,0.4149531424045563,0.4149531424045563,0.0,0.4149531424045563,0.0,1.0,0.1,3.883558252553862e-05,nan,1.0,64,0.03153818100690842,1.0,0.0017244498012587428,0.03229154646396637,6.163645593915135e-09,2.1755695343017578e-05,6.163592303209953e-09,2.1755626221420243e-05,6.948182806019998e-13,2.3669781690216496e-09,nan,nan,0.0,20.0,0.5055986642837524,0.5055986642837524,1.3965853452682495
660,12,nerf,0.4217963218688965,0.4217963218688965,0.0,0.4217963218688965,0.0,1.0,0.1,3.8803609492492495e-05,nan,1.0,64,0.031163834035396576,1.0,0.0016864084172993898,0.03035098873078823,0.00031990904244594276,0.3465641140937805,0.0001597539521753788,0.2189866304397583,2.1349809031789846e-08,3.499150261632167e-05,nan,nan,0.0,20.0,0.49978771805763245,0.49978771805763245,1.461723804473877
661,10,nerf,0.49773362278938293,0.49773362278938293,0.0,0.49773362278938293,0.0,1.0,0.1,3.8771604855749436e-05,nan,1.0,64,0.02928921766579151,1.0,0.0018432034412398934,0.03138037025928497,0.0021575954742729664,0.48658186197280884,0.0006321234395727515,0.3254092335700989,7.641340715736078e-08,4.3405267206253484e-05,nan,nan,0.0,20.0,0.5054655075073242,0.5054655075073242,1.482599139213562
662,17,nerf,0.4043342173099518,0.4043342173099518,0.0,0.4043342173099518,0.0,1.0,0.1,3.873956869588106e-05,nan,1.0,64,0.02800915390253067,1.0,0.001629235572181642,0.030628273263573647,7.203198038041592e-10,2.6226043701171875e-06,7.203218022056035e-10,2.6226130103168543e-06,8.54433846808958e-14,2.848665470178702e-10,nan,nan,0.0,20.0,0.5030591487884521,0.5030591487884521,1.4006893634796143
663,14,nerf,0.46776020526885986,0.46776020526885986,0.0,0.46776020526885986,0.0,1.0,0.1,3.870750109353837e-05,nan,1.0,64,0.03053577058017254,1.0,0.0017620919970795512,0.0325300469994545,0.0005719402688555419,0.40964841842651367,0.00026696245186030865,0.2391711324453354,3.6967605865356745e-08,3.1079540349310264e-05,nan,nan,0.0,20.0,0.49111858010292053,0.49111858010292053,1.397135615348816
664,3,nerf,0.49747341871261597,0.49747341871261597,0.0,0.49747341871261597,0.0,1.0,0.1,3.867540212945151e-05,nan,1.0,64,0.02908528596162796,1.0,0.0019424824276939034,0.03405575081706047,0.003112143836915493,0.48657941818237305,0.0008294961880892515,0.3043287992477417,1.3162254219878378e-07,6.673901225440204e-05,nan,nan,0.0,20.0,0.497153639793396,0.497153639793396,1.482556700706482
665,5,nerf,0.4067060053348541,0.4067060053348541,0.0,0.4067060053348541,0.0,1.0,0.1,3.864327188442959e-05,nan,1.0,64,0.03236251696944237,1.0,0.0018149022944271564,0.030470119789242744,1.930948201334104e-08,0.00029331445693969727,1.93086506783402e-08,0.0002933011273853481,2.1549251098818e-12,3.245222046643903e-08,nan,nan,0.0,20.0,0.4925936162471771,0.4925936162471771,1.3884838819503784
666,7,nerf,0.5520895719528198,0.5520895719528198,0.0,0.5520895719528198,0.0,1.0,0.1,3.861111043936047e-05,nan,1.0,64,0.03151042014360428,1.0,0.0020271975081413984,0.03234434500336647,0.004684213548898697,0.48658287525177,0.0010860132751986384,0.3220963180065155,1.5913309425741318e-07,6.968287198105827e-05,nan,nan,0.0,19.999998092651367,0.5130921602249146,0.5130921602249146,1.434061884880066
667,12,nerf,0.4072285592556,0.4072285592556,0.0,0.4072285592556,0.0,1.0,0.1,3.857891787521054e-05,nan,1.0,64,0.031163834035396576,1.0,0.0017549836775287986,0.03163342550396919,0.00040578702464699745,0.3658265471458435,0.0001895463647088036,0.22103095054626465,2.5957863414305393e-08,3.71033456758596e-05,nan,nan,0.0,20.0,0.49000826478004456,0.49000826478004456,1.4714361429214478
668,11,nerf,0.529272735118866,0.529272735118866,0.0,0.529272735118866,0.0,1.0,0.1,3.8546694273024535e-05,nan,1.0,64,0.028455309569835663,1.0,0.0019851806573569775,0.031648874282836914,0.004737949464470148,0.4865795373916626,0.0011303075589239597,0.28030040860176086,1.5740239689421287e-07,5.010710810893215e-05,nan,nan,0.0,20.0,0.5242874026298523,0.5242874026298523,1.459141731262207
669,14,nerf,0.4608287811279297,0.4608287811279297,0.0,0.4608287811279297,0.0,1.0,0.1,3.851443971392535e-05,nan,1.0,64,0.03053577058017254,1.0,0.0017576031386852264,0.03282124176621437,0.0005974048981443048,0.4137340188026428,0.00027476163813844323,0.24246083199977875,3.837452311472589e-08,3.287008803454228e-05,nan,nan,0.0,20.0,0.5036425590515137,0.5036425590515137,1.4420939683914185
670,8,nerf,0.4215942323207855,0.4215942323207855,0.0,0.4215942323207855,0.0,1.0,0.1,3.848215427911379e-05,nan,1.0,64,0.032006360590457916,1.0,0.0017472580075263977,0.033722344785928726,0.00011578859994187951,0.21613013744354248,8.201262244256213e-05,0.15360713005065918,9.493678732042099e-09,1.9272758436272852e-05,nan,nan,0.0,20.0,0.5101562738418579,0.5101562738418579,1.519849419593811
671,15,nerf,0.5682692527770996,0.5682692527770996,0.0,0.5682692527770996,0.0,1.0,0.1,3.844983804986841e-05,nan,1.0,64,0.03173253685235977,1.0,0.0019399174489080906,0.03150666132569313,0.004858637228608131,0.4865826964378357,0.0011603275779634714,0.3505343496799469,1.5871698622049735e-07,6.291782483458519e-05,nan,nan,0.0,20.0,0.5408749580383301,0.5408749580383301,1.5458641052246094
672,6,nerf,0.4911426305770874,0.4911426305770874,0.0,0.4911426305770874,0.0,1.0,0.1,3.841749110754526e-05,nan,1.0,64,0.030962776392698288,1.0,0.0018539640586823225,0.03192642331123352,0.0032454789616167545,0.48658037185668945,0.0008272472769021988,0.33880117535591125,1.170374162029475e-07,5.3302079322747886e-05,nan,nan,0.0,20.0,0.5233730673789978,0.5233730673789978,1.5436009168624878
673,10,nerf,0.4805045425891876,0.4805045425891876,0.0,0.4805045425891876,0.0,1.0,0.1,3.838511353357774e-05,nan,1.0,64,0.02928921766579151,1.0,0.0018417525570839643,0.0313357375562191,0.0021667962428182364,0.48652881383895874,0.0006328803719952703,0.3304106593132019,7.60589458081995e-08,4.3101634219055995e-05,nan,nan,0.0,20.0,0.525275468826294,0.525275468826294,1.550300121307373
674,9,nerf,0.3801575303077698,0.3801575303077698,0.0,0.3801575303077698,0.0,1.0,0.1,3.835270540947635e-05,nan,1.0,64,0.0268353633582592,1.0,0.0016397797735407948,0.030362719669938087,4.0650684240972623e-07,0.0008370876312255859,4.0611573126625444e-07,0.0008359288913197815,4.7696159521937176e-11,1.0344029277575828e-07,nan,nan,0.0,20.0,0.5286938548088074,0.5286938548088074,1.480342149734497
675,3,nerf,0.49286723136901855,0.49286723136901855,0.0,0.49286723136901855,0.0,1.0,0.1,3.832026681682852e-05,nan,1.0,64,0.02908528596162796,1.0,0.0018592211417853832,0.03323623165488243,0.002934064483270049,0.48658090829849243,0.0007898774347268045,0.30687329173088074,1.1963085455590772e-07,6.397425750037655e-05,nan,nan,0.0,20.0,0.5335160493850708,0.5335160493850708,1.587220549583435
676,5,nerf,0.40656399726867676,0.40656399726867676,0.0,0.40656399726867676,0.0,1.0,0.1,3.828779783729835e-05,nan,1.0,64,0.03236251696944237,1.0,0.0017409176798537374,0.029073238372802734,1.018452167045325e-08,0.00018459558486938477,1.0184311172167781e-08,0.00018459213606547564,1.1287191884271075e-12,2.0192793215301208e-08,nan,nan,0.0,20.0,0.5313205718994141,0.5313205718994141,1.4922330379486084
677,7,nerf,0.538460910320282,0.538460910320282,0.0,0.538460910320282,0.0,1.0,0.1,3.8255298552626454e-05,nan,1.0,64,0.03151042014360428,1.0,0.0019389225635677576,0.03162262588739395,0.00453874422237277,0.48657649755477905,0.0010603726841509342,0.3306001126766205,1.493866790269749e-07,6.980592297622934e-05,nan,nan,0.0,20.0,0.5527220964431763,0.5527220964431763,1.5391087532043457
678,1,nerf,0.4112749397754669,0.4112749397754669,0.0,0.4112749397754669,0.0,1.0,0.1,3.822276904462976e-05,nan,1.0,64,0.033269189298152924,1.0,0.0017537029925733805,0.03459037095308304,8.895280188880861e-05,0.21093440055847168,6.51723676128313e-05,0.1674158275127411,7.2683379315208185e-09,1.964298826351296e-05,nan,nan,0.0,20.0,0.5241491198539734,0.5241491198539734,1.510048508644104
679,13,nerf,0.3891824781894684,0.3891824781894684,0.0,0.3891824781894684,0.0,1.0,0.1,3.819020939520126e-05,nan,1.0,64,0.03298387676477432,1.0,0.0016587807331234217,0.03057033382356167,1.876287569757551e-09,4.410743713378906e-06,1.87629023429281e-09,4.4107546273153275e-06,2.3662956359984944e-13,4.812152343269815e-10,nan,nan,0.0,20.0,0.5264431238174438,0.5264431238174438,1.5145020484924316
680,4,nerf,0.41342124342918396,0.41342124342918396,0.0,0.41342124342918396,0.0,1.0,0.1,3.815761968630983e-05,nan,1.0,64,0.03153818100690842,1.0,0.0017267022049054503,0.03240618482232094,1.0918483894784003e-08,4.202127456665039e-05,1.0918219217614933e-08,4.2020958062494174e-05,1.2106932210237398e-12,4.596711011828347e-09,nan,nan,0.0,20.0,0.5339032411575317,0.5339032411575317,1.512941598892212
681,2,nerf,0.5308105945587158,0.5308105945587158,0.0,0.5308105945587158,0.0,1.0,0.1,3.8125e-05,nan,1.0,64,0.02785884030163288,1.0,0.001971519086509943,0.03424545004963875,0.0042595025151968,0.4865823984146118,0.0010826336219906807,0.30867090821266174,1.5573289147141622e-07,7.364284829236567e-05,nan,nan,0.0,20.0,0.556010365486145,0.556010365486145,1.6050195693969727
682,0,nerf,0.3666439950466156,0.3666439950466156,0.0,0.3666439950466156,0.0,1.0,0.1,3.8092350418391834e-05,nan,1.0,64,0.040558937937021255,1.0,0.0017241726163774729,0.030627118423581123,6.345271685859188e-08,0.0002129077911376953,6.343968550481804e-08,0.0002128553605871275,7.706068422264067e-12,2.70386166789649e-08,nan,nan,0.0,20.0,0.5323296785354614,0.5323296785354614,1.5322197675704956
683,16,nerf,0.5154376029968262,0.5154376029968262,0.0,0.5154376029968262,0.0,1.0,0.1,3.805967102368059e-05,nan,1.0,64,0.02982824109494686,1.0,0.0018582738703116775,0.029912006109952927,0.002293515019118786,0.48658210039138794,0.0006375790690071881,0.3055601418018341,8.075022606135462e-08,4.644511500373483e-05,nan,nan,0.0,20.0,0.546057939529419,0.546057939529419,1.6438935995101929
684,17,nerf,0.3974685072898865,0.3974685072898865,0.0,0.3974685072898865,0.0,1.0,0.1,3.802696189813661e-05,nan,1.0,64,0.02800915390253067,1.0,0.0016426440561190248,0.0312662348151207,6.33917807135731e-10,1.8477439880371094e-06,6.339194724702679e-10,1.8477505818736972e-06,7.573219937447029e-14,1.9946383433833148e-10,nan,nan,0.0,20.0,0.541271448135376,0.541271448135376,1.5364238023757935
685,4,nerf,0.40774279832839966,0.40774279832839966,0.0,0.40774279832839966,0.0,1.0,0.1,3.799422312410508e-05,nan,1.0,64,0.03153818100690842,1.0,0.0017586881294846535,0.03288356214761734,1.2347300071269274e-08,4.64320182800293e-05,1.234695723439927e-08,4.643158536055125e-05,1.369974988486844e-12,5.0848525390279065e-09,nan,nan,0.0,20.0,0.5385119915008545,0.5385119915008545,1.535589575767517
686,16,nerf,0.5132340788841248,0.5132340788841248,0.0,0.5132340788841248,0.0,1.0,0.1,3.796145478400582e-05,nan,1.0,64,0.02982824109494686,1.0,0.001895178109407425,0.030557291582226753,0.002401193603873253,0.48658043146133423,0.0006570117548108101,0.3111954927444458,8.436117582277802e-08,4.747579441755079e-05,nan,nan,0.0,20.0,0.5418558120727539,0.5418558120727539,1.6484489440917969
687,6,nerf,0.47864407300949097,0.47864407300949097,0.0,0.47864407300949097,0.0,1.0,0.1,3.79286569603331e-05,nan,1.0,64,0.030962776392698288,1.0,0.0019189482554793358,0.03274260833859444,0.0035629249177873135,0.48658299446105957,0.0008844708208926022,0.35726210474967957,1.3147798938462074e-07,5.9189733292441815e-05,nan,nan,0.0,20.0,0.5351884365081787,0.5351884365081787,1.6263601779937744
688,0,nerf,0.36076804995536804,0.36076804995536804,0.0,0.36076804995536804,0.0,1.0,0.1,3.7895829735655375e-05,nan,1.0,64,0.040558937937021255,1.0,0.0017848375719040632,0.03141167759895325,9.390078048454598e-08,0.00027811527252197266,9.387326116438999e-08,0.0002780146896839142,1.16319124471298e-11,3.612053234292034e-08,nan,nan,0.0,20.0,0.5290379524230957,0.5290379524230957,1.5485451221466064
689,15,nerf,0.5564925670623779,0.5564925670623779,0.0,0.5564925670623779,0.0,1.0,0.1,3.7862973192615176e-05,nan,1.0,64,0.03173253685235977,1.0,0.001995398895815015,0.032416973263025284,0.005266234278678894,0.48658281564712524,0.0012253611348569393,0.3593260645866394,1.7352097358980245e-07,6.977980228839442e-05,nan,nan,0.0,20.0,0.559199333190918,0.559199333190918,1.6512413024902344
690,5,nerf,0.39695799350738525,0.39695799350738525,0.0,0.39695799350738525,0.0,1.0,0.1,3.7830087413928786e-05,nan,1.0,64,0.03236251696944237,1.0,0.0018278374336659908,0.031035134568810463,1.6109879652503878e-08,0.00027745962142944336,1.610933608731102e-08,0.0002774509775917977,1.7869027655117997e-12,3.053644803685529e-08,nan,nan,0.0,20.0,0.5423076152801514,0.5423076152801514,1.5570777654647827
691,14,nerf,0.44745561480522156,0.44745561480522156,0.0,0.44745561480522156,0.0,1.0,0.1,3.779717248238613e-05,nan,1.0,64,0.03053577058017254,1.0,0.0017887670546770096,0.034461043775081635,0.0006819684058427811,0.42397046089172363,0.00029884191462770104,0.26322945952415466,4.292279953688194e-08,3.694126644404605e-05,nan,nan,0.0,20.0,0.5386658906936646,0.5386658906936646,1.58625066280365
692,3,nerf,0.4801006019115448,0.4801006019115448,0.0,0.4801006019115448,0.0,1.0,0.1,3.776422848085051e-05,nan,1.0,64,0.02908528596162796,1.0,0.0019217533990740776,0.035115379840135574,0.0030894747469574213,0.48656409978866577,0.0008185385959222913,0.30668097734451294,1.2879682742550358e-07,6.852078513475135e-05,nan,nan,0.0,20.0,0.5580710172653198,0.5580710172653198,1.6992279291152954
693,2,nerf,0.5239677429199219,0.5239677429199219,0.0,0.5239677429199219,0.0,1.0,0.1,3.7731255492258394e-05,nan,1.0,64,0.02785884030163288,1.0,0.0019989609718322754,0.035447653383016586,0.004350692965090275,0.48658299446105957,0.001095193438231945,0.3156588673591614,1.6202346841964754e-07,8.92535608727485e-05,nan,nan,0.0,20.0,0.5832946300506592,0.5832946300506592,1.7113326787948608
694,17,nerf,0.39227810502052307,0.39227810502052307,0.0,0.39227810502052307,0.0,1.0,0.1,3.769825359961925e-05,nan,1.0,64,0.02800915390253067,1.0,0.001631793100386858,0.03161676973104477,4.2382453102618456e-10,9.5367431640625e-07,4.2382558573805795e-10,9.5367431640625e-07,5.233174530110303e-14,1.1317173587155338e-10,nan,nan,0.0,20.0,0.571026086807251,0.571026086807251,1.6285418272018433
695,9,nerf,0.3826207220554352,0.3826207220554352,0.0,0.3826207220554352,0.0,1.0,0.1,3.7665222886015314e-05,nan,1.0,64,0.0268353633582592,1.0,0.001631400315091014,0.030980272218585014,3.5840093914885074e-07,0.0007363557815551758,3.580984753170924e-07,0.0007355005363933742,4.180183976743024e-11,8.962961572933636e-08,nan,nan,0.0,20.0,0.577904462814331,0.577904462814331,1.6393402814865112
